#packet;SourceIP;UDP_Port_Destination;CoAP_Resource;Message_ID;attack
5677;192.168.56.1;5683;www.inrow23.gal/3;468;0
5678;192.168.56.4;5683;www.inrow23.gal/3;12352;0
5679;192.168.56.1;5683;www.inrow23.gal/4;469;0
5680;192.168.56.4;5683;www.inrow23.gal/4;38648;0
5681;192.168.56.1;5683;www.inrow25.gal/1;470;0
5682;192.168.56.5;5683;www.inrow25.gal/1;63770;0
5683;192.168.56.1;5683;www.inrow25.gal/2;471;0
5684;192.168.56.5;5683;www.inrow25.gal/2;9087;0
5685;192.168.56.1;5683;www.inrow25.gal/3;472;0
5686;192.168.56.5;5683;www.inrow25.gal/3;42819;0
5687;192.168.56.1;5683;www.inrow25.gal/4;473;0
5688;192.168.56.5;5683;www.inrow25.gal/4;8225;0
5689;192.168.56.1;5683;www.inrow13.gal/1;474;0
5690;192.168.56.2;5683;www.inrow13.gal/1;33852;0
5691;192.168.56.1;5683;www.inrow13.gal/2;475;0
5692;192.168.56.2;5683;www.inrow13.gal/2;52826;0
5693;192.168.56.1;5683;www.inrow13.gal/3;476;0
5694;192.168.56.2;5683;www.inrow13.gal/3;40627;0
5695;192.168.56.1;5683;www.inrow13.gal/4;477;0
5696;192.168.56.2;5683;www.inrow13.gal/4;53320;0
5697;192.168.56.1;5683;www.inrow15.gal/1;478;0
5698;192.168.56.3;5683;www.inrow15.gal/1;60522;0
5699;192.168.56.1;5683;www.inrow15.gal/2;479;0
5700;192.168.56.3;5683;www.inrow15.gal/2;25344;0
5701;192.168.56.1;5683;www.inrow15.gal/3;480;0
5702;192.168.56.3;5683;www.inrow15.gal/3;11230;0
5703;192.168.56.1;5683;www.inrow15.gal/4;481;0
5704;192.168.56.3;5683;www.inrow15.gal/4;26893;0
5705;192.168.56.1;5683;www.inrow23.gal/1;482;0
5706;192.168.56.4;5683;www.inrow23.gal/1;62204;0
5707;192.168.56.1;5683;www.inrow23.gal/2;483;0
5708;192.168.56.4;5683;www.inrow23.gal/2;13629;0
5709;192.168.56.1;5683;www.inrow23.gal/3;484;0
5710;192.168.56.4;5683;www.inrow23.gal/3;63926;0
5711;192.168.56.1;5683;www.inrow23.gal/4;485;0
5712;192.168.56.4;5683;www.inrow23.gal/4;36004;0
5713;192.168.56.1;5683;www.inrow25.gal/1;486;0
5714;192.168.56.5;5683;www.inrow25.gal/1;31802;0
5715;192.168.56.1;5683;www.inrow25.gal/2;487;0
5716;192.168.56.5;5683;www.inrow25.gal/2;38549;0
5717;192.168.56.1;5683;www.inrow25.gal/3;488;0
5718;192.168.56.5;5683;www.inrow25.gal/3;3761;0
5719;192.168.56.1;5683;www.inrow25.gal/4;489;0
5720;192.168.56.5;5683;www.inrow25.gal/4;52526;0
5721;;;;;0
5722;;;;;0
5723;192.168.56.1;5683;www.inrow13.gal/1;490;0
5724;192.168.56.2;5683;www.inrow13.gal/1;28761;0
5725;192.168.56.1;5683;www.inrow13.gal/2;491;0
5726;192.168.56.2;5683;www.inrow13.gal/2;36534;0
5727;192.168.56.1;5683;www.inrow13.gal/3;492;0
5728;192.168.56.2;5683;www.inrow13.gal/3;53356;0
5729;192.168.56.1;5683;www.inrow13.gal/4;493;0
5730;192.168.56.2;5683;www.inrow13.gal/4;13857;0
5731;192.168.56.1;5683;www.inrow15.gal/1;494;0
5732;192.168.56.3;5683;www.inrow15.gal/1;47115;0
5733;192.168.56.1;5683;www.inrow15.gal/2;495;0
5734;192.168.56.3;5683;www.inrow15.gal/2;13350;0
5735;192.168.56.1;5683;www.inrow15.gal/3;496;0
5736;192.168.56.3;5683;www.inrow15.gal/3;22308;0
5737;192.168.56.1;5683;www.inrow15.gal/4;497;0
5738;192.168.56.3;5683;www.inrow15.gal/4;4094;0
5739;192.168.56.1;5683;www.inrow23.gal/1;498;0
5740;192.168.56.4;5683;www.inrow23.gal/1;12627;0
5741;192.168.56.1;5683;www.inrow23.gal/2;499;0
5742;192.168.56.4;5683;www.inrow23.gal/2;3842;0
5743;192.168.56.1;5683;www.inrow23.gal/3;500;0
5744;192.168.56.4;5683;www.inrow23.gal/3;50690;0
5745;192.168.56.1;5683;www.inrow23.gal/4;501;0
5746;192.168.56.4;5683;www.inrow23.gal/4;56314;0
5747;192.168.56.1;5683;www.inrow25.gal/1;502;0
5748;192.168.56.5;5683;www.inrow25.gal/1;4750;0
5749;192.168.56.1;5683;www.inrow25.gal/2;503;0
5750;192.168.56.5;5683;www.inrow25.gal/2;26162;0
5751;192.168.56.1;5683;www.inrow25.gal/3;504;0
5752;192.168.56.5;5683;www.inrow25.gal/3;3407;0
5753;192.168.56.1;5683;www.inrow25.gal/4;505;0
5754;192.168.56.5;5683;www.inrow25.gal/4;43734;0
5755;;;;;0
5756;;;;;0
5757;;;;;0
5758;;;;;0
5759;;;;;0
5760;;;;;0
5761;;;;;0
5762;;;;;0
5763;;;;;0
5764;;;;;0
5765;;;;;0
5766;;;;;0
5767;;;;;0
5768;;;;;0
5769;;;;;0
5770;;;;;0
5771;;;;;0
5772;;;;;0
5773;;;;;0
5774;;;;;0
5775;;;;;0
5776;;;;;0
5777;;;;;0
5778;;;;;0
5779;;;;;0
5780;;;;;0
5781;192.168.56.10;8612;;;0
5782;192.168.56.10;8612;;;0
5783;192.168.56.10;8612;;;0
5784;192.168.56.10;8612;;;0
5785;;8612;;;0
5786;;8612;;;0
5787;;8612;;;0
5788;;8612;;;0
5789;192.168.56.10;8612;;;0
5790;192.168.56.10;8612;;;0
5791;192.168.56.10;8612;;;0
5792;192.168.56.10;8612;;;0
5793;;8612;;;0
5794;;8612;;;0
5795;;8612;;;0
5796;;8612;;;0
5797;192.168.56.1;5683;www.inrow13.gal/1;506;0
5798;192.168.56.2;5683;www.inrow13.gal/1;4523;0
5799;192.168.56.1;5683;www.inrow13.gal/2;507;0
5800;192.168.56.2;5683;www.inrow13.gal/2;15707;0
5801;192.168.56.1;5683;www.inrow13.gal/3;508;0
5802;192.168.56.2;5683;www.inrow13.gal/3;29921;0
5803;192.168.56.1;5683;www.inrow13.gal/4;509;0
5804;192.168.56.2;5683;www.inrow13.gal/4;64248;0
5805;192.168.56.1;5683;www.inrow15.gal/1;510;0
5806;192.168.56.3;5683;www.inrow15.gal/1;48736;0
5807;192.168.56.1;5683;www.inrow15.gal/2;511;0
5808;192.168.56.3;5683;www.inrow15.gal/2;17867;0
5809;192.168.56.1;5683;www.inrow15.gal/3;512;0
5810;192.168.56.3;5683;www.inrow15.gal/3;31127;0
5811;192.168.56.1;5683;www.inrow15.gal/4;513;0
5812;192.168.56.3;5683;www.inrow15.gal/4;40087;0
5813;192.168.56.1;5683;www.inrow23.gal/1;514;0
5814;192.168.56.4;5683;www.inrow23.gal/1;65110;0
5815;192.168.56.1;5683;www.inrow23.gal/2;515;0
5816;192.168.56.4;5683;www.inrow23.gal/2;10650;0
5817;192.168.56.1;5683;www.inrow23.gal/3;516;0
5818;192.168.56.4;5683;www.inrow23.gal/3;24856;0
5819;192.168.56.1;5683;www.inrow23.gal/4;517;0
5820;192.168.56.4;5683;www.inrow23.gal/4;28656;0
5821;192.168.56.1;5683;www.inrow25.gal/1;518;0
5822;192.168.56.5;5683;www.inrow25.gal/1;56527;0
5823;192.168.56.1;5683;www.inrow25.gal/2;519;0
5824;192.168.56.5;5683;www.inrow25.gal/2;44107;0
5825;192.168.56.1;5683;www.inrow25.gal/3;520;0
5826;192.168.56.5;5683;www.inrow25.gal/3;38800;0
5827;192.168.56.1;5683;www.inrow25.gal/4;521;0
5828;192.168.56.5;5683;www.inrow25.gal/4;9328;0
5829;192.168.56.1;5353;;;0
5830;;5353;;;0
5831;192.168.56.1;5683;www.inrow13.gal/1;522;0
5832;192.168.56.2;5683;www.inrow13.gal/1;58682;0
5833;192.168.56.1;5683;www.inrow13.gal/2;523;0
5834;192.168.56.2;5683;www.inrow13.gal/2;51247;0
5835;192.168.56.1;5683;www.inrow13.gal/3;524;0
5836;192.168.56.2;5683;www.inrow13.gal/3;169;0
5837;192.168.56.1;5683;www.inrow13.gal/4;525;0
5838;192.168.56.2;5683;www.inrow13.gal/4;63243;0
5839;192.168.56.1;5683;www.inrow15.gal/1;526;0
5840;192.168.56.3;5683;www.inrow15.gal/1;446;0
5841;192.168.56.1;5683;www.inrow15.gal/2;527;0
5842;192.168.56.3;5683;www.inrow15.gal/2;864;0
5843;192.168.56.1;5683;www.inrow15.gal/3;528;0
5844;192.168.56.3;5683;www.inrow15.gal/3;10472;0
5845;192.168.56.1;5683;www.inrow15.gal/4;529;0
5846;192.168.56.3;5683;www.inrow15.gal/4;36137;0
5847;192.168.56.1;5683;www.inrow23.gal/1;530;0
5848;192.168.56.4;5683;www.inrow23.gal/1;43098;0
5849;192.168.56.1;5683;www.inrow23.gal/2;531;0
5850;192.168.56.4;5683;www.inrow23.gal/2;38978;0
5851;192.168.56.1;5683;www.inrow23.gal/3;532;0
5852;192.168.56.4;5683;www.inrow23.gal/3;9770;0
5853;192.168.56.1;5683;www.inrow23.gal/4;533;0
5854;192.168.56.4;5683;www.inrow23.gal/4;21458;0
5855;192.168.56.1;5683;www.inrow25.gal/1;534;0
5856;192.168.56.5;5683;www.inrow25.gal/1;17624;0
5857;192.168.56.1;5683;www.inrow25.gal/2;535;0
5858;192.168.56.5;5683;www.inrow25.gal/2;9550;0
5859;192.168.56.1;5683;www.inrow25.gal/3;536;0
5860;192.168.56.5;5683;www.inrow25.gal/3;38521;0
5861;192.168.56.1;5683;www.inrow25.gal/4;537;0
5862;192.168.56.5;5683;www.inrow25.gal/4;19392;0
5863;;;;;0
5864;;;;;0
5865;;;;;0
5866;;;;;0
5867;;;;;0
5868;192.168.56.3;;;;0
5869;192.168.56.1;;;;0
5870;192.168.56.3;;;;0
5871;;;;;0
5872;;;;;0
5873;;;;;0
5874;;;;;0
5875;;;;;0
5876;;;;;0
5877;;;;;0
5878;;;;;0
5879;;;;;0
5880;192.168.56.1;5683;www.inrow13.gal/1;538;0
5881;192.168.56.2;5683;www.inrow13.gal/1;60203;0
5882;192.168.56.1;5683;www.inrow13.gal/2;539;0
5883;192.168.56.2;5683;www.inrow13.gal/2;12995;0
5884;192.168.56.1;5683;www.inrow13.gal/3;540;0
5885;192.168.56.2;5683;www.inrow13.gal/3;62582;0
5886;;;;;0
5887;192.168.56.1;5683;www.inrow13.gal/4;541;0
5888;192.168.56.2;5683;www.inrow13.gal/4;60683;0
5889;192.168.56.1;5683;www.inrow15.gal/1;542;1
5890;192.168.56.1;5683;www.inrow15.gal/2;543;1
5891;192.168.56.1;5683;www.inrow15.gal/3;544;1
5892;192.168.56.1;5683;www.inrow15.gal/4;545;1
5893;192.168.56.1;5683;www.inrow23.gal/1;546;0
5894;192.168.56.4;5683;www.inrow23.gal/1;18997;0
5895;192.168.56.1;5683;www.inrow23.gal/2;547;0
5896;192.168.56.4;5683;www.inrow23.gal/2;65170;0
5897;192.168.56.1;5683;www.inrow23.gal/3;548;0
5898;192.168.56.4;5683;www.inrow23.gal/3;33212;0
5899;192.168.56.1;5683;www.inrow23.gal/4;549;0
5900;192.168.56.4;5683;www.inrow23.gal/4;12718;0
5901;;;;;0
5902;192.168.56.1;5683;www.inrow25.gal/1;550;0
5903;192.168.56.5;5683;www.inrow25.gal/1;14767;0
5904;192.168.56.1;5683;www.inrow25.gal/2;551;0
5905;192.168.56.5;5683;www.inrow25.gal/2;32840;0
5906;192.168.56.1;5683;www.inrow25.gal/3;552;0
5907;192.168.56.5;5683;www.inrow25.gal/3;58874;0
5908;192.168.56.1;5683;www.inrow25.gal/4;553;0
5909;192.168.56.5;5683;www.inrow25.gal/4;22684;0
5910;;;;;0
5911;;;;;0
5912;;;;;0
5913;;;;;0
5914;;;;;0
5915;;;;;0
5916;;;;;0
5917;;;;;0
5918;;;;;0
5919;;;;;0
5920;;;;;0
5921;;;;;0
5922;;;;;0
5923;;;;;0
5924;;;;;0
5925;;;;;0
5926;;;;;0
5927;;;;;0
5928;;;;;0
5929;;;;;0
5930;;;;;0
5931;;;;;0
5932;;;;;0
5933;;;;;0
5934;;;;;0
5935;;;;;0
5936;;;;;0
5937;;;;;0
5938;;;;;0
5939;;;;;0
5940;;;;;0
5941;;;;;0
5942;;;;;0
5943;;;;;0
5944;192.168.56.1;5683;www.inrow13.gal/1;554;0
5945;192.168.56.2;5683;www.inrow13.gal/1;34853;0
5946;192.168.56.1;5683;www.inrow13.gal/2;555;0
5947;192.168.56.2;5683;www.inrow13.gal/2;38216;0
5948;192.168.56.1;5683;www.inrow13.gal/3;556;0
5949;192.168.56.2;5683;www.inrow13.gal/3;9603;0
5950;192.168.56.1;5683;www.inrow13.gal/4;557;0
5951;192.168.56.2;5683;www.inrow13.gal/4;16522;0
5952;192.168.56.1;5683;www.inrow15.gal/1;558;1
5953;192.168.56.1;5683;www.inrow15.gal/2;559;1
5954;;;;;0
5955;192.168.56.1;5683;www.inrow15.gal/3;560;1
5956;;;;;0
5957;192.168.56.1;5683;www.inrow15.gal/4;561;1
5958;192.168.56.1;5683;www.inrow23.gal/1;562;0
5959;192.168.56.4;5683;www.inrow23.gal/1;54701;0
5960;192.168.56.1;5683;www.inrow23.gal/2;563;0
5961;192.168.56.4;5683;www.inrow23.gal/2;11337;0
5962;192.168.56.1;5683;www.inrow23.gal/3;564;0
5963;192.168.56.4;5683;www.inrow23.gal/3;35452;0
5964;192.168.56.1;5683;www.inrow23.gal/4;565;0
5965;192.168.56.4;5683;www.inrow23.gal/4;798;0
5966;192.168.56.1;5683;www.inrow25.gal/1;566;0
5967;192.168.56.5;5683;www.inrow25.gal/1;47340;0
5968;192.168.56.1;5683;www.inrow25.gal/2;567;0
5969;192.168.56.5;5683;www.inrow25.gal/2;22445;0
5970;192.168.56.1;5683;www.inrow25.gal/3;568;0
5971;192.168.56.5;5683;www.inrow25.gal/3;6989;0
5972;192.168.56.1;5683;www.inrow25.gal/4;569;0
5973;192.168.56.5;5683;www.inrow25.gal/4;40982;0
5974;;;;;0
5975;;;;;0
5976;;;;;0
5977;;;;;0
5978;;;;;0
5979;;;;;0
5980;;;;;0
5981;;;;;0
5982;;;;;0
5983;;;;;0
5984;;;;;0
5985;;;;;0
5986;;;;;0
5987;;;;;0
5988;;;;;0
5989;;;;;0
5990;;;;;0
5991;;;;;0
5992;;;;;0
5993;;;;;0
5994;;;;;0
5995;;;;;0
5996;;;;;0
5997;;;;;0
5998;;;;;0
5999;;;;;0
6000;;;;;0
6001;;;;;0
6002;;;;;0
6003;;;;;0
6004;;;;;0
6005;192.168.56.1;5683;www.inrow13.gal/1;570;0
6006;192.168.56.2;5683;www.inrow13.gal/1;18446;0
6007;192.168.56.1;5683;www.inrow13.gal/2;571;0
6008;192.168.56.2;5683;www.inrow13.gal/2;24891;0
6009;192.168.56.1;5683;www.inrow13.gal/3;572;0
6010;192.168.56.2;5683;www.inrow13.gal/3;1295;0
6011;192.168.56.1;5683;www.inrow13.gal/4;573;0
6012;192.168.56.2;5683;www.inrow13.gal/4;51194;0
6013;192.168.56.1;5683;www.inrow15.gal/1;574;1
6014;192.168.56.1;5683;www.inrow15.gal/2;575;1
6015;192.168.56.1;5683;www.inrow15.gal/3;576;1
6016;192.168.56.1;5683;www.inrow15.gal/4;577;1
6017;192.168.56.1;5683;www.inrow23.gal/1;578;0
6018;192.168.56.4;5683;www.inrow23.gal/1;60821;0
6019;;;;;0
6020;192.168.56.1;5683;www.inrow23.gal/2;579;0
6021;192.168.56.4;5683;www.inrow23.gal/2;62331;0
6022;192.168.56.1;5683;www.inrow23.gal/3;580;0
6023;192.168.56.4;5683;www.inrow23.gal/3;10244;0
6024;192.168.56.1;5683;www.inrow23.gal/4;581;0
6025;192.168.56.4;5683;www.inrow23.gal/4;51278;0
6026;192.168.56.1;5683;www.inrow25.gal/1;582;0
6027;192.168.56.5;5683;www.inrow25.gal/1;24512;0
6028;192.168.56.1;5683;www.inrow25.gal/2;583;0
6029;192.168.56.5;5683;www.inrow25.gal/2;17486;0
6030;192.168.56.1;5683;www.inrow25.gal/3;584;0
6031;192.168.56.5;5683;www.inrow25.gal/3;35729;0
6032;192.168.56.1;5683;www.inrow25.gal/4;585;0
6033;192.168.56.5;5683;www.inrow25.gal/4;21760;0
6034;;;;;0
6035;;;;;0
6036;;;;;0
6037;;;;;0
6038;;;;;0
6039;;;;;0
6040;;;;;0
6041;;;;;0
6042;;;;;0
6043;;;;;0
6044;;;;;0
6045;;;;;0
6046;;;;;0
6047;;;;;0
6048;;;;;0
6049;;;;;0
6050;;;;;0
6051;;;;;0
6052;;;;;0
6053;;;;;0
6054;;;;;0
6055;;;;;0
6056;;;;;0
6057;;;;;0
6058;;;;;0
6059;;;;;0
6060;;;;;0
6061;;;;;0
6062;;;;;0
6063;;;;;0
6064;192.168.56.1;5683;www.inrow13.gal/1;586;0
6065;192.168.56.2;5683;www.inrow13.gal/1;1413;0
6066;192.168.56.1;5683;www.inrow13.gal/2;587;0
6067;192.168.56.2;5683;www.inrow13.gal/2;7040;0
6068;192.168.56.1;5683;www.inrow13.gal/3;588;0
6069;192.168.56.2;5683;www.inrow13.gal/3;39939;0
6070;;;;;0
6071;192.168.56.1;5683;www.inrow13.gal/4;589;0
6072;192.168.56.2;5683;www.inrow13.gal/4;11789;0
6073;192.168.56.1;5683;www.inrow15.gal/1;590;1
6074;192.168.56.1;5683;www.inrow15.gal/2;591;1
6075;192.168.56.1;5683;www.inrow15.gal/3;592;1
6076;192.168.56.1;5683;www.inrow15.gal/4;593;1
6077;192.168.56.1;5683;www.inrow23.gal/1;594;0
6078;192.168.56.4;5683;www.inrow23.gal/1;43220;0
6079;192.168.56.1;5683;www.inrow23.gal/2;595;0
6080;192.168.56.4;5683;www.inrow23.gal/2;19395;0
6081;192.168.56.1;5683;www.inrow23.gal/3;596;0
6082;192.168.56.4;5683;www.inrow23.gal/3;51969;0
6083;192.168.56.1;5683;www.inrow23.gal/4;597;0
6084;192.168.56.4;5683;www.inrow23.gal/4;1396;0
6085;;;;;0
6086;192.168.56.1;5683;www.inrow25.gal/1;598;0
6087;192.168.56.5;5683;www.inrow25.gal/1;2781;0
6088;192.168.56.1;5683;www.inrow25.gal/2;599;0
6089;192.168.56.5;5683;www.inrow25.gal/2;40306;0
6090;192.168.56.1;5683;www.inrow25.gal/3;600;0
6091;192.168.56.5;5683;www.inrow25.gal/3;51730;0
6092;192.168.56.1;5683;www.inrow25.gal/4;601;0
6093;192.168.56.5;5683;www.inrow25.gal/4;46987;0
6094;;;;;0
6095;;;;;0
6096;;;;;0
6097;;;;;0
6098;;;;;0
6099;;;;;0
6100;;;;;0
6101;;;;;0
6102;;;;;0
6103;;;;;0
6104;;;;;0
6105;;;;;0
6106;;;;;0
6107;;;;;0
6108;;;;;0
6109;;;;;0
6110;;;;;0
6111;;;;;0
6112;;;;;0
6113;;;;;0
6114;;;;;0
6115;;;;;0
6116;;;;;0
6117;;;;;0
6118;;;;;0
6119;;;;;0
6120;;;;;0
6121;;;;;0
6122;;;;;0
6123;;;;;0
6124;192.168.56.1;5683;www.inrow13.gal/1;602;0
6125;192.168.56.2;5683;www.inrow13.gal/1;57650;0
6126;192.168.56.1;5683;www.inrow13.gal/2;603;0
6127;192.168.56.2;5683;www.inrow13.gal/2;20653;0
6128;192.168.56.1;5683;www.inrow13.gal/3;604;0
6129;192.168.56.2;5683;www.inrow13.gal/3;11933;0
6130;192.168.56.1;5683;www.inrow13.gal/4;605;0
6131;192.168.56.2;5683;www.inrow13.gal/4;60158;0
6132;192.168.56.1;5683;www.inrow15.gal/1;606;1
6133;192.168.56.1;5683;www.inrow15.gal/2;607;1
6134;;;;;0
6135;192.168.56.1;5683;www.inrow15.gal/3;608;1
6136;192.168.56.1;5683;www.inrow15.gal/4;609;1
6137;192.168.56.1;5683;www.inrow23.gal/1;610;0
6138;192.168.56.4;5683;www.inrow23.gal/1;1806;0
6139;192.168.56.1;5683;www.inrow23.gal/2;611;0
6140;192.168.56.4;5683;www.inrow23.gal/2;11037;0
6141;192.168.56.1;5683;www.inrow23.gal/3;612;0
6142;192.168.56.4;5683;www.inrow23.gal/3;45969;0
6143;192.168.56.1;5683;www.inrow23.gal/4;613;0
6144;192.168.56.4;5683;www.inrow23.gal/4;2247;0
6145;192.168.56.1;5683;www.inrow25.gal/1;614;0
6146;192.168.56.5;5683;www.inrow25.gal/1;22039;0
6147;192.168.56.1;5683;www.inrow25.gal/2;615;0
6148;192.168.56.5;5683;www.inrow25.gal/2;52856;0
6149;192.168.56.1;5683;www.inrow25.gal/3;616;0
6150;192.168.56.5;5683;www.inrow25.gal/3;12962;0
6151;;;;;0
6152;192.168.56.1;5683;www.inrow25.gal/4;617;0
6153;192.168.56.5;5683;www.inrow25.gal/4;18056;0
6154;;;;;0
6155;;;;;0
6156;;;;;0
6157;;;;;0
6158;;;;;0
6159;;;;;0
6160;;;;;0
6161;;;;;0
6162;;;;;0
6163;;;;;0
6164;;;;;0
6165;;;;;0
6166;;;;;0
6167;;;;;0
6168;;;;;0
6169;;;;;0
6170;;;;;0
6171;;;;;0
6172;;;;;0
6173;;;;;0
6174;;;;;0
6175;;;;;0
6176;;;;;0
6177;;;;;0
6178;;;;;0
6179;;;;;0
6180;;;;;0
6181;;;;;0
6182;;;;;0
6183;;;;;0
6184;192.168.56.1;5683;www.inrow13.gal/1;618;0
6185;192.168.56.2;5683;www.inrow13.gal/1;39286;0
6186;192.168.56.1;5683;www.inrow13.gal/2;619;0
6187;192.168.56.2;5683;www.inrow13.gal/2;25570;0
6188;192.168.56.1;5683;www.inrow13.gal/3;620;0
6189;192.168.56.2;5683;www.inrow13.gal/3;21869;0
6190;192.168.56.1;5683;www.inrow13.gal/4;621;0
6191;192.168.56.2;5683;www.inrow13.gal/4;26029;0
6192;192.168.56.1;5683;www.inrow15.gal/1;622;1
6193;192.168.56.1;5683;www.inrow15.gal/2;623;1
6194;192.168.56.1;5683;www.inrow15.gal/3;624;1
6195;192.168.56.1;5683;www.inrow15.gal/4;625;1
6196;192.168.56.1;5683;www.inrow23.gal/1;626;0
6197;192.168.56.4;5683;www.inrow23.gal/1;7978;0
6198;;;;;0
6199;192.168.56.1;5683;www.inrow23.gal/2;627;0
6200;192.168.56.4;5683;www.inrow23.gal/2;49677;0
6201;192.168.56.1;5683;www.inrow23.gal/3;628;0
6202;192.168.56.4;5683;www.inrow23.gal/3;14138;0
6203;192.168.56.1;5683;www.inrow23.gal/4;629;0
6204;192.168.56.4;5683;www.inrow23.gal/4;631;0
6205;192.168.56.1;5683;www.inrow25.gal/1;630;0
6206;192.168.56.5;5683;www.inrow25.gal/1;53857;0
6207;192.168.56.1;5683;www.inrow25.gal/2;631;0
6208;192.168.56.5;5683;www.inrow25.gal/2;19557;0
6209;192.168.56.1;5683;www.inrow25.gal/3;632;0
6210;192.168.56.5;5683;www.inrow25.gal/3;62038;0
6211;192.168.56.1;5683;www.inrow25.gal/4;633;0
6212;192.168.56.5;5683;www.inrow25.gal/4;31680;0
6213;;;;;0
6214;;;;;0
6215;;;;;0
6216;;;;;0
6217;;;;;0
6218;;;;;0
6219;;;;;0
6220;;;;;0
6221;;;;;0
6222;;;;;0
6223;;;;;0
6224;;;;;0
6225;;;;;0
6226;;;;;0
6227;;;;;0
6228;;;;;0
6229;;;;;0
6230;;;;;0
6231;;;;;0
6232;;;;;0
6233;;;;;0
6234;;;;;0
6235;;;;;0
6236;;;;;0
6237;;;;;0
6238;;;;;0
6239;;;;;0
6240;;;;;0
6241;;;;;0
6242;;;;;0
6243;192.168.56.1;5683;www.inrow13.gal/1;634;0
6244;192.168.56.2;5683;www.inrow13.gal/1;32884;0
6245;192.168.56.1;5683;www.inrow13.gal/2;635;0
6246;192.168.56.2;5683;www.inrow13.gal/2;60131;0
6247;;;;;0
6248;192.168.56.1;5683;www.inrow13.gal/3;636;0
6249;192.168.56.2;5683;www.inrow13.gal/3;10889;0
6250;192.168.56.1;5683;www.inrow13.gal/4;637;0
6251;192.168.56.2;5683;www.inrow13.gal/4;31753;0
6252;192.168.56.1;5683;www.inrow15.gal/1;638;1
6253;192.168.56.1;5683;www.inrow15.gal/2;639;1
6254;192.168.56.1;5683;www.inrow15.gal/3;640;1
6255;192.168.56.1;5683;www.inrow15.gal/4;641;1
6256;192.168.56.1;5683;www.inrow23.gal/1;642;0
6257;192.168.56.4;5683;www.inrow23.gal/1;9523;0
6258;192.168.56.1;5683;www.inrow23.gal/2;643;0
6259;192.168.56.4;5683;www.inrow23.gal/2;39297;0
6260;192.168.56.1;5683;www.inrow23.gal/3;644;0
6261;192.168.56.4;5683;www.inrow23.gal/3;57644;0
6262;;;;;0
6263;192.168.56.1;5683;www.inrow23.gal/4;645;0
6264;192.168.56.4;5683;www.inrow23.gal/4;16531;0
6265;192.168.56.1;5683;www.inrow25.gal/1;646;0
6266;192.168.56.5;5683;www.inrow25.gal/1;42012;0
6267;192.168.56.1;5683;www.inrow25.gal/2;647;0
6268;192.168.56.5;5683;www.inrow25.gal/2;38432;0
6269;192.168.56.1;5683;www.inrow25.gal/3;648;0
6270;192.168.56.5;5683;www.inrow25.gal/3;41818;0
6271;192.168.56.1;5683;www.inrow25.gal/4;649;0
6272;192.168.56.5;5683;www.inrow25.gal/4;20828;0
6273;;;;;0
6274;;;;;0
6275;;;;;0
6276;;;;;0
6277;;;;;0
6278;;;;;0
6279;;;;;0
6280;;;;;0
6281;;;;;0
6282;;;;;0
6283;;;;;0
6284;;;;;0
6285;;;;;0
6286;;;;;0
6287;;;;;0
6288;;;;;0
6289;;;;;0
6290;;;;;0
6291;;;;;0
6292;;;;;0
6293;;;;;0
6294;;;;;0
6295;;;;;0
6296;;;;;0
6297;;;;;0
6298;;;;;0
6299;;;;;0
6300;;;;;0
6301;;;;;0
6302;;;;;0
6303;192.168.56.1;5683;www.inrow13.gal/1;650;0
6304;192.168.56.2;5683;www.inrow13.gal/1;33474;0
6305;192.168.56.1;5683;www.inrow13.gal/2;651;0
6306;192.168.56.2;5683;www.inrow13.gal/2;46564;0
6307;192.168.56.1;5683;www.inrow13.gal/3;652;0
6308;192.168.56.2;5683;www.inrow13.gal/3;15932;0
6309;192.168.56.1;5683;www.inrow13.gal/4;653;0
6310;192.168.56.2;5683;www.inrow13.gal/4;49025;0
6311;192.168.56.1;5683;www.inrow15.gal/1;654;1
6312;;;;;0
6313;192.168.56.1;5683;www.inrow15.gal/2;655;1
6314;192.168.56.1;5683;www.inrow15.gal/3;656;1
6315;192.168.56.1;5683;www.inrow15.gal/4;657;1
6316;192.168.56.1;5683;www.inrow23.gal/1;658;0
6317;192.168.56.4;5683;www.inrow23.gal/1;18312;0
6318;192.168.56.1;5683;www.inrow23.gal/2;659;0
6319;192.168.56.4;5683;www.inrow23.gal/2;12318;0
6320;192.168.56.1;5683;www.inrow23.gal/3;660;0
6321;192.168.56.4;5683;www.inrow23.gal/3;23978;0
6322;192.168.56.1;5683;www.inrow23.gal/4;661;0
6323;192.168.56.4;5683;www.inrow23.gal/4;28794;0
6324;192.168.56.1;5683;www.inrow25.gal/1;662;0
6325;192.168.56.5;5683;www.inrow25.gal/1;44056;0
6326;192.168.56.1;5683;www.inrow25.gal/2;663;0
6327;192.168.56.5;5683;www.inrow25.gal/2;41728;0
6328;;;;;0
6329;192.168.56.1;5683;www.inrow25.gal/3;664;0
6330;192.168.56.5;5683;www.inrow25.gal/3;12072;0
6331;192.168.56.1;5683;www.inrow25.gal/4;665;0
6332;192.168.56.5;5683;www.inrow25.gal/4;16394;0
6333;;;;;0
6334;;;;;0
6335;;;;;0
6336;;;;;0
6337;;;;;0
6338;;;;;0
6339;;;;;0
6340;;;;;0
6341;;;;;0
6342;;;;;0
6343;;;;;0
6344;;;;;0
6345;;;;;0
6346;;;;;0
